Plug.ID,StartDate,EndDate,Tank,Colony.ID,Fused.Initial,Area.Initial,Polyps.Initial,Fused.Final,Area.Final,Polyps.Final,Temperature,Nutrition,Treatment,Cohort,Days,Notes,Method Notes
A419,20170615,20170703,13,6,Not Fused,0.768,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A419,20170615,20170703,13,8,Not Fused,1.484,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A419,20170615,20170703,13,9,Not Fused,1.784,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,A420 Final plug missing,
A421,20170616,20170708,20,3,Not Fused,2.279,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A421,20170616,20170708,20,4,Not Fused,3.09,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A421,20170616,20170708,20,5,Not Fused,1.443,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A422,20170616,20170708,20,5,Not Fused,2.869,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,1,Not Fused,1.48,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,3,Not Fused,0.59,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,5,Not Fused,1.771,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,9,Not Fused,1.697,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,10,Not Fused,0.648,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,1,Not Fused,1.249,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,9,Not Fused,0.763,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A478,20170616,20170708,13,4,Not Fused,2.084,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A526,20170616,20170708,23,5,Not Fused,0.623,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A526,20170616,20170708,23,6,Not Fused,1.593,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A564,20170615,20170703,20,8,Not Fused,1.169,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A697,20170615,20170703,20,3,Not Fused,0.338,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,4,Not Fused,0.542,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,5,Not Fused,0.575,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,6,Not Fused,0.657,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,7,Not Fused,0.438,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,8,Not Fused,0.522,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,10,Not Fused,0.37,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,11,Not Fused,0.86,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,12,Not Fused,0.972,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,13,Not Fused,0.269,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,14,Not Fused,0.677,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,15,Not Fused,0.522,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,17,Not Fused,0.391,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,18,Not Fused,1.132,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,22,Not Fused,0.246,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,24,Not Fused,0.424,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,25,Not Fused,0.384,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,26,Not Fused,0.342,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,27,Not Fused,0.555,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,29,Not Fused,1.188,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,30,Not Fused,0.807,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,31,Not Fused,1.613,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,32,Not Fused,1.733,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A064,20170615,20170703,20,2,Not Fused,1.291,1,Not Fused,3.379,3,Cool,No Heterotrophy,CN,20170609,19,,
A064,20170615,20170703,20,3,Not Fused,1.267,1,Not Fused,1.426,2,Cool,No Heterotrophy,CN,20170609,19,,
A127,20170615,20170703,13,3,Not Fused,2.58,1,Not Fused,4.702,5,Cool,No Heterotrophy,CN,20170609,19,,Only chosing colonies alive at both points
A127,20170615,20170703,13,4,Not Fused,1.161,1,Not Fused,1.8,1,Cool,No Heterotrophy,CN,20170609,19,,
A127,20170615,20170703,13,7,Not Fused,2.478,1,Not Fused,3.494,2,Cool,No Heterotrophy,CN,20170609,19,,
A127,20170615,20170703,13,9,Not Fused,1.337,1,Not Fused,2.572,2,Cool,No Heterotrophy,CN,20170609,19,,
A130,20170616,20170708,13,5,Not Fused,1.914,1,Not Fused,2.865,1,Cool,No Heterotrophy,CN,20170609,23,,
A130,20170616,20170708,13,10,Not Fused,1.848,1,Not Fused,1.825,1,Cool,No Heterotrophy,CN,20170609,23,,
A130,20170616,20170708,13,11,Not Fused,1.351,1,Not Fused,2.459,1,Cool,No Heterotrophy,CN,20170609,23,,
A186,20170616,20170708,23,1,Not Fused,1.536,1,Not Fused,0.973,1,Cool,No Heterotrophy,CN,20170609,23,,
A191,20170616,20170708,23,5,Not Fused,1.052,1,Not Fused,1.52,3,Cool,No Heterotrophy,CN,20170609,23,,
A192,20170615,20170703,23,2,Not Fused,0.686,1,Not Fused,0.485,1,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,1,Not Fused,0.984,1,Not Fused,1.118,1,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,12,Not Fused,1.569,1,Not Fused,1.123,3,Cool,No Heterotrophy,CN,20170609,19,,
A194,20170615,20170703,23,1,Not Fused,1.115,1,Not Fused,1.79,4,Cool,No Heterotrophy,CN,20170609,19,,
A194,20170615,20170703,23,6,Not Fused,1.707,1,Not Fused,3.497,6,Cool,No Heterotrophy,CN,20170609,19,,
A303,20170616,20170708,20,2,Not Fused,0.949,1,Not Fused,1.075,1,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,4,Not Fused,2.449,1,Not Fused,3.83,4,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,5,Not Fused,1.169,1,Not Fused,1.679,3,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,6,Not Fused,1.371,1,Not Fused,2.552,3,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,8,Not Fused,2.856,1,Not Fused,3.405,4,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,9,Not Fused,1.621,1,Not Fused,1.108,1,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,3,Not Fused,1.993,1,Not Fused,2.364,2,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,5,Not Fused,2.173,1,Not Fused,2.489,4,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,6,Not Fused,2.938,1,Not Fused,2.608,4,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,11,Not Fused,1.126,1,Not Fused,1.525,1,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,12,Not Fused,1.317,1,Not Fused,0.867,1,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,1,Not Fused,0.911,1,Not Fused,1.305,1,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,2,Not Fused,1.056,1,Not Fused,1.841,2,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,3,Not Fused,1.764,1,Not Fused,1.386,1,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,6,Not Fused,0.948,1,Not Fused,3.227,2,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,7,Not Fused,2.05,1,Not Fused,2.249,4,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,8,Not Fused,1.577,1,Not Fused,1.876,1,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,9,Not Fused,2.071,1,Not Fused,0.91,1,Cool,No Heterotrophy,CN,20170610,23,,
A350,20170615,20170703,23,4,Not Fused,0.727,1,Not Fused,0.63,1,Cool,No Heterotrophy,CN,20170610,19,,
A350,20170615,20170703,23,7,Not Fused,2.063,1,Not Fused,2.63,3,Cool,No Heterotrophy,CN,20170610,19,,
A351,20170616,20170708,23,5,Not Fused,0.696,1,Not Fused,1.154,1,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,14,Not Fused,0.935,1,Not Fused,0.756,1,Cool,No Heterotrophy,CN,20170610,23,,
